Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status,
200901,8703100000,"Vehicles; specially designed for travelling on snow, golf cars and similar vehicles",NMB,Canada,"17,284","17,610",1,Final,
200901,8703100000,"Vehicles; specially designed for travelling on snow, golf cars and similar vehicles",NMB,"China, People's Republic of","1,724","2,207",2,Final,
200901,8703100000,"Vehicles; specially designed for travelling on snow, golf cars and similar vehicles",NMB,Sweden,"55,995","66,452",1,Final,
200901,8703100000,"Vehicles; specially designed for travelling on snow, golf cars and similar vehicles",NMB,United States of America,"2,200","2,428",1,Final,
200901,8703218001,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, four-wheeled farm-bike vehicles",NMB,Canada,"23,663","24,162",2,Final,
200901,8703218001,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, four-wheeled farm-bike vehicles",NMB,Japan,"780,652","841,215",143,Final,
200901,8703218001,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, four-wheeled farm-bike vehicles",NMB,Mexico,"14,602","14,877",1,Final,
200901,8703218001,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, four-wheeled farm-bike vehicles",NMB,Taiwan,"86,676","87,584",36,Final,
200901,8703218001,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, four-wheeled farm-bike vehicles",NMB,United States of America,"1,259,927","1,352,274",148,Final,
200901,8703218006,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, new motor cars, assembled",NMB,Australia,"18,296","18,909",1,Final,
200901,8703218006,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, new motor cars, assembled",NMB,Japan,"16,203","16,725",1,Final,
200901,8703218007,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, used motor cars",NMB,Germany,"179,268","184,132",30,Final,
200901,8703218007,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, used motor cars",NMB,United Kingdom,"4,347","5,663",1,Final,
200901,8703218007,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, used motor cars",NMB,Japan,"63,194","85,899",18,Final,
200901,8703218007,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, used motor cars",NMB,United States of America,509,603,1,Final,
200901,8703218009,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, principally designed for the transport of persons, n.e.c. in heading no 8702 or 8703",NMB,Australia,"17,143","17,627",5,Final,
200901,8703218009,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, principally designed for the transport of persons, n.e.c. in heading no 8702 or 8703",NMB,Japan,"9,672","10,973",2,Final,
200901,8703218009,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, principally designed for the transport of persons, n.e.c. in heading no 8702 or 8703",NMB,Taiwan,"10,688","10,913",2,Final,
200901,8703218009,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc, principally designed for the transport of persons, n.e.c. in heading no 8702 or 8703",NMB,United States of America,"140,455","150,445",13,Final,
200901,8703228003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, new motor cars, assembled",NMB,Germany,"169,444","176,824",5,Final,
200901,8703228003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, new motor cars, assembled",NMB,Italy,"122,743","129,449",5,Final,
200901,8703228003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, new motor cars, assembled",NMB,Japan,"5,764,853","6,200,809",447,Final,
200901,8703228003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, new motor cars, assembled",NMB,"Korea, Republic of","2,491,237","2,627,789",218,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,Australia,"39,137","47,648",4,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,Czechia,"10,289","17,795",2,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,Germany,"53,510","64,897",10,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,France,"10,581","13,131",2,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,United Kingdom,"52,030","56,959",3,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,Japan,"2,405,965","3,064,273",551,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,"Korea, Republic of","27,704","33,794",6,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,United States of America,"7,364","9,648",2,Final,
200901,8703228005,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc, used motor cars",NMB,South Africa,"13,159","14,240",1,Final,
200901,8703231009,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, motor homes for the transport of persons, specially equipped for habitation, used",NMB,Japan,"21,250","24,275",1,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,Australia,"798,456","823,944",30,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,Belgium,"2,104,328","2,230,296",83,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,Germany,"7,980,237","8,660,717",422,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,France,"318,846","336,355",13,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,United Kingdom,"1,284,985","1,323,933",21,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,Japan,"31,770,098","33,749,486","1,404",Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,"Korea, Republic of","6,984,723","7,342,540",377,Final,
200901,8703238003,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc, new motor cars, assembled",NMB,Mexico,"59,639","62,241",2,Final,
